qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	ID	Entry Name	Protein Name	Organism	Gene Name	Keywords	Comments
AUGUSTUS_g2.t1	tr|A0A453JYP7|A0A453JYP7_AEGTS	64.706	102	36	0	14	115	37	138	1.74e-44	149	A0A453JYP7	A0A453JYP7_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20238300.5};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453AM28|A0A453AM28_AEGTS	63.725	102	37	0	14	115	28	129	3.42e-44	148	A0A453AM28	A0A453AM28_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET2Gv20192900.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P499|A0A453P499_AEGTS	53.435	131	50	1	14	133	13	143	4.53e-44	150	A0A453P499	A0A453P499_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453C533|A0A453C533_AEGTS	66.667	102	34	0	14	115	13	114	4.57e-44	152	A0A453C533	A0A453C533_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453AM42|A0A453AM42_AEGTS	63.725	102	37	0	14	115	15	116	4.64e-44	147	A0A453AM42	A0A453AM42_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453C549|A0A453C549_AEGTS	66.667	102	34	0	14	115	13	114	5.01e-44	150	A0A453C549	A0A453C549_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452XPN7|A0A452XPN7_AEGTS	68.627	102	32	0	14	115	57	158	5.64e-44	150	A0A452XPN7	A0A452XPN7_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET1Gv20098200.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P465|A0A453P465_AEGTS	63.725	102	37	0	14	115	76	177	5.97e-44	152	A0A453P465	A0A453P465_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P483|A0A453P483_AEGTS	56.198	121	42	1	14	123	13	133	6.55e-44	150	A0A453P483	A0A453P483_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453AM19|A0A453AM19_AEGTS	63.725	102	37	0	14	115	22	123	6.98e-44	147	A0A453AM19	A0A453AM19_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453AM32|A0A453AM32_AEGTS	63.725	102	37	0	14	115	20	121	1.05e-43	147	A0A453AM32	A0A453AM32_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET2Gv20192900.5};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453AM44|A0A453AM44_AEGTS	63.725	102	37	0	14	115	21	122	1.07e-43	147	A0A453AM44	A0A453AM44_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET2Gv20192900.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453JYP8|A0A453JYP8_AEGTS	64.706	102	36	0	14	115	59	160	1.12e-43	150	A0A453JYP8	A0A453JYP8_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20238300.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453GY08|A0A453GY08_AEGTS	62.385	109	41	0	7	115	89	197	1.42e-43	151	A0A453GY08	A0A453GY08_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv21248100.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453DSZ8|A0A453DSZ8_AEGTS	65.686	102	35	0	14	115	29	130	1.98e-43	151	A0A453DSZ8	A0A453DSZ8_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453CFM7|A0A453CFM7_AEGTS	64.706	102	36	0	14	115	14	115	5.90e-43	147	A0A453CFM7	A0A453CFM7_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453CFP2|A0A453CFP2_AEGTS	64.706	102	36	0	14	115	14	115	8.04e-43	148	A0A453CFP2	A0A453CFP2_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P495|A0A453P495_AEGTS	62.500	104	39	0	12	115	11	114	8.70e-43	146	A0A453P495	A0A453P495_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452ZYE4|A0A452ZYE4_AEGTS	62.500	104	39	0	14	117	21	124	9.99e-43	146	A0A452ZYE4	A0A452ZYE4_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET1Gv20971600.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453NF98|A0A453NF98_AEGTS	57.377	122	47	1	5	126	19	135	1.25e-42	150	A0A453NF98	A0A453NF98_AEGTS	RecName: Full=Transcription factor GAMYB {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453PMS9|A0A453PMS9_AEGTS	52.632	133	36	1	10	115	9	141	1.27e-42	149	A0A453PMS9	A0A453PMS9_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453AM36|A0A453AM36_AEGTS	63.725	102	37	0	14	115	22	123	1.43e-42	149	A0A453AM36	A0A453AM36_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453F3Q6|A0A453F3Q6_AEGTS	54.839	124	47	1	12	135	13	127	1.79e-42	145	A0A453F3Q6	A0A453F3Q6_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453F3T2|A0A453F3T2_AEGTS	54.918	122	46	1	14	135	15	127	1.97e-42	145	A0A453F3T2	A0A453F3T2_AEGTS	RecName: Full=Transcription factor MYB21 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P5Y3|A0A453P5Y3_AEGTS	62.745	102	38	0	14	115	13	114	2.35e-42	147	A0A453P5Y3	A0A453P5Y3_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453FAS6|A0A453FAS6_AEGTS	62.745	102	38	0	14	115	27	128	2.52e-42	146	A0A453FAS6	A0A453FAS6_AEGTS	RecName: Full=Transcription repressor MYB5 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453FAD9|A0A453FAD9_AEGTS	62.745	102	38	0	14	115	27	128	2.74e-42	146	A0A453FAD9	A0A453FAD9_AEGTS	RecName: Full=Transcription repressor MYB5 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453G1M5|A0A453G1M5_AEGTS	63.366	101	37	0	15	115	14	114	3.18e-42	144	A0A453G1M5	A0A453G1M5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20856500.8};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453CWF7|A0A453CWF7_AEGTS	63.462	104	36	1	14	115	14	117	4.71e-42	147	A0A453CWF7	A0A453CWF7_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453QUP0|A0A453QUP0_AEGTS	60.177	113	40	1	14	126	41	148	4.75e-42	148	A0A453QUP0	A0A453QUP0_AEGTS	RecName: Full=Transcription factor GAMYB {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453G1V5|A0A453G1V5_AEGTS	53.435	131	60	1	15	145	14	143	5.71e-42	143	A0A453G1V5	A0A453G1V5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20856500.7};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453G1N3|A0A453G1N3_AEGTS	63.366	101	37	0	15	115	14	114	6.18e-42	143	A0A453G1N3	A0A453G1N3_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20856500.5};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453G1T8|A0A453G1T8_AEGTS	63.366	101	37	0	15	115	14	114	7.56e-42	141	A0A453G1T8	A0A453G1T8_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20856500.6};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453GXR0|A0A453GXR0_AEGTS	61.818	110	41	1	7	115	84	193	7.57e-42	147	A0A453GXR0	A0A453GXR0_AEGTS	RecName: Full=Myb-related protein MYBAS2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453JY54|A0A453JY54_AEGTS	63.889	108	39	0	14	121	9	116	8.47e-42	144	A0A453JY54	A0A453JY54_AEGTS	RecName: Full=Myb-related protein MYBAS2 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453BAR0|A0A453BAR0_AEGTS	60.784	102	40	0	14	115	13	114	8.73e-42	147	A0A453BAR0	A0A453BAR0_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453LGS7|A0A453LGS7_AEGTS	60.377	106	42	0	15	120	14	119	9.65e-42	142	A0A453LGS7	A0A453LGS7_AEGTS	RecName: Full=Myb-related protein 308 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453G1U5|A0A453G1U5_AEGTS	63.366	101	37	0	15	115	14	114	1.03e-41	141	A0A453G1U5	A0A453G1U5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20856500.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453QUC0|A0A453QUC0_AEGTS	60.177	113	40	1	14	126	41	148	1.06e-41	149	A0A453QUC0	A0A453QUC0_AEGTS	RecName: Full=Transcription factor GAMYB {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453HIE4|A0A453HIE4_AEGTS	62.376	101	38	0	15	115	14	114	1.10e-41	141	A0A453HIE4	A0A453HIE4_AEGTS	RecName: Full=Myb-related protein 308 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453LGT7|A0A453LGT7_AEGTS	60.377	106	42	0	15	120	14	119	1.10e-41	143	A0A453LGT7	A0A453LGT7_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20759100.4};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453LH13|A0A453LH13_AEGTS	60.377	106	42	0	15	120	14	119	1.14e-41	142	A0A453LH13	A0A453LH13_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20759100.6};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453HQM8|A0A453HQM8_AEGTS	56.780	118	49	1	14	131	13	128	1.16e-41	142	A0A453HQM8	A0A453HQM8_AEGTS	RecName: Full=Myb-related protein 306 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453P478|A0A453P478_AEGTS	54.098	122	44	1	14	123	13	134	1.18e-41	144	A0A453P478	A0A453P478_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453LGV7|A0A453LGV7_AEGTS	60.377	106	42	0	15	120	14	119	1.18e-41	142	A0A453LGV7	A0A453LGV7_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20759100.5};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453DEI3|A0A453DEI3_AEGTS	64.078	103	36	1	14	115	13	115	1.20e-41	143	A0A453DEI3	A0A453DEI3_AEGTS	RecName: Full=Transcription factor MYB39 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452Z6I9|A0A452Z6I9_AEGTS	62.264	106	40	0	15	120	14	119	1.38e-41	142	A0A452Z6I9	A0A452Z6I9_AEGTS	RecName: Full=Myb-related protein 308 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453CHQ0|A0A453CHQ0_AEGTS	45.625	160	75	1	14	161	13	172	1.53e-41	142	A0A453CHQ0	A0A453CHQ0_AEGTS	RecName: Full=Myb-related protein Myb4 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452Z6J7|A0A452Z6J7_AEGTS	63.366	101	37	0	15	115	14	114	1.67e-41	142	A0A452Z6J7	A0A452Z6J7_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET1Gv20649700.7};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452Z6J6|A0A452Z6J6_AEGTS	62.264	106	40	0	15	120	14	119	1.71e-41	142	A0A452Z6J6	A0A452Z6J6_AEGTS	RecName: Full=Myb-related protein 308 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A452Z6L5|A0A452Z6L5_AEGTS	62.264	106	40	0	15	120	14	119	1.86e-41	142	A0A452Z6L5	A0A452Z6L5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET1Gv20649700.3};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453GK36|A0A453GK36_AEGTS	62.376	101	38	0	15	115	14	114	1.88e-41	144	A0A453GK36	A0A453GK36_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv21058700.1};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453LGG9|A0A453LGG9_AEGTS	60.377	106	42	0	15	120	14	119	2.22e-41	143	A0A453LGG9	A0A453LGG9_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20759100.3};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453HID5|A0A453HID5_AEGTS	62.376	101	38	0	15	115	14	114	2.23e-41	142	A0A453HID5	A0A453HID5_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET4Gv20198100.7};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453IHW1|A0A453IHW1_AEGTS	61.765	102	39	0	14	115	7	108	2.25e-41	143	A0A453IHW1	A0A453IHW1_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET4Gv20565800.2};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453HQC4|A0A453HQC4_AEGTS	61.765	102	39	0	14	115	13	114	2.27e-41	142	A0A453HQC4	A0A453HQC4_AEGTS	RecName: Full=Myb-related protein 306 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A453HQ75|A0A453HQ75_AEGTS	61.765	102	39	0	14	115	13	114	2.47e-41	141	A0A453HQ75	A0A453HQ75_AEGTS	RecName: Full=Myb-related protein 306 {ECO:0008006|Google:ProtNLM};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
